time|event|error
348.279175591119|MessageID: ESD_SENSOR, Value: 993|0
348.579175591119|MessageID: PIN_INIT_START|0
351.609454847921|MessageID: PIN_STOP|0
353.196811172626|MessageID: AMOUNT_SEL|0
354.386677852299|MessageID: WDR_INIT_START|0
357.318188399305|MessageID: WDR_STOP|0
358.361781674437|MessageID: CARD_REMOVED|0
359.261781674437|MessageID: CARD_INSERT, Value: 4319401234564106|0
359.261781674437|MessageID: ESD_SENSOR, Value: 1003|0
359.561781674437|MessageID: PIN_INIT_START|0
363.194491206276|MessageID: PIN_STOP|0
366.338142009891|MessageID: AMOUNT_SEL|0
367.903351373849|MessageID: WDR_INIT_START|0
371.360023138801|MessageID: WDR_STOP|0
374.195728393577|MessageID: CARD_REMOVED|0
375.095728393577|MessageID: CARD_INSERT, Value: 4319401234561029|0
375.095728393577|MessageID: ESD_SENSOR, Value: 1002|0
375.395728393577|MessageID: PIN_INIT_START|0
379.732809249792|MessageID: PIN_STOP|0
380.781040931229|MessageID: AMOUNT_SEL|0
382.262793190018|MessageID: WDR_INIT_START|0
385.722317661636|MessageID: WDR_STOP|0
389.851731424244|MessageID: CARD_REMOVED|0
390.751731424244|MessageID: CARD_INSERT, Value: 4319401234564106|0
390.751731424244|MessageID: ESD_SENSOR, Value: 1008|0
391.051731424244|MessageID: PIN_INIT_START|0
393.800507553102|MessageID: PIN_STOP|0
394.127107853029|MessageID: AMOUNT_SEL|0
395.961174867317|MessageID: WDR_INIT_START|0
397.351680568224|MessageID: WDR_STOP|0
401.067182603895|MessageID: CARD_REMOVED|0
401.967182603895|MessageID: CARD_INSERT, Value: 4319401234564106|0
401.967182603895|MessageID: ESD_SENSOR, Value: 1002|0
402.267182603895|MessageID: PIN_INIT_START|0
405.36143508976|MessageID: PIN_STOP|0
405.879476530343|MessageID: AMOUNT_SEL|0
407.553038859879|MessageID: WDR_INIT_START|0
409.862762148485|MessageID: WDR_STOP|0
414.83344093053|MessageID: CARD_REMOVED|0
415.73344093053|MessageID: CARD_INSERT, Value: 4319401234564106|0
415.73344093053|MessageID: ESD_SENSOR, Value: 1003|0
416.03344093053|MessageID: PIN_INIT_START|0
420.498242474291|MessageID: PIN_STOP|0
423.20126687878|MessageID: AMOUNT_SEL|0
425.441661292308|MessageID: WDR_INIT_START|0
427.844690588514|MessageID: WDR_STOP|0
429.305951164277|MessageID: CARD_REMOVED|0
430.205951164277|MessageID: CARD_INSERT, Value: 4319401234561029|0
430.205951164277|MessageID: ESD_SENSOR, Value: 997|0
430.505951164277|MessageID: PIN_INIT_START|0
437.065703725942|MessageID: PIN_STOP|0
438.650943036052|MessageID: AMOUNT_SEL|0
439.842251277583|MessageID: WDR_INIT_START|0
442.612975719295|MessageID: WDR_STOP|0
443.783068129175|MessageID: CARD_REMOVED|0
444.683068129175|MessageID: CARD_INSERT, Value: 4319401234561029|0
444.683068129175|MessageID: ESD_SENSOR, Value: 993|0
444.983068129175|MessageID: PIN_INIT_START|0
450.576554044927|MessageID: PIN_STOP|0
451.220691870112|MessageID: AMOUNT_SEL|0
452.895966929656|MessageID: WDR_INIT_START|0
456.592185101984|MessageID: WDR_STOP|0
457.595663414955|MessageID: CARD_REMOVED|0
458.495663414955|MessageID: CARD_INSERT, Value: 4319401234561029|0
458.495663414955|MessageID: ESD_SENSOR, Value: 999|0
458.795663414955|MessageID: PIN_INIT_START|0
463.197463759469|MessageID: PIN_STOP|0
464.600624404367|MessageID: AMOUNT_SEL|0
466.247822535962|MessageID: WDR_INIT_START|0
469.930877464023|MessageID: WDR_STOP|0
470.827908158109|MessageID: CARD_REMOVED|0
471.727908158109|MessageID: CARD_INSERT, Value: 4319401234564106|0
471.727908158109|MessageID: ESD_SENSOR, Value: 996|0
472.027908158109|MessageID: PIN_INIT_START|0
476.497439561474|MessageID: PIN_STOP|0
477.204162015487|MessageID: AMOUNT_SEL|0
478.350502335627|MessageID: WDR_INIT_START|0
480.107320017268|MessageID: WDR_STOP|0
482.472771192585|MessageID: CARD_REMOVED|0
483.372771192585|MessageID: CARD_INSERT, Value: 4319401234561029|0
483.372771192585|MessageID: ESD_SENSOR, Value: 1004|0
483.672771192585|MessageID: PIN_INIT_START|0
487.630341346158|MessageID: PIN_STOP|0
488.531421562252|MessageID: AMOUNT_SEL|0
490.743454668137|MessageID: WDR_INIT_START|0
492.1840470692|MessageID: WDR_STOP|0
493.266573089245|MessageID: CARD_REMOVED|0
494.166573089245|MessageID: CARD_INSERT, Value: 4319401234564106|0
494.166573089245|MessageID: ESD_SENSOR, Value: 998|0
494.466573089245|MessageID: PIN_INIT_START|0
499.368742422661|MessageID: PIN_STOP|0
500.471234483539|MessageID: AMOUNT_SEL|0
501.732214417478|MessageID: WDR_INIT_START|0
504.348876296364|MessageID: WDR_STOP|0
506.560973008731|MessageID: CARD_REMOVED|0
507.46097300873|MessageID: CARD_INSERT, Value: 4319401234561029|0
507.46097300873|MessageID: ESD_SENSOR, Value: 997|0
507.760973008731|MessageID: PIN_INIT_START|0
514.437493390476|MessageID: PIN_STOP|0
514.834853764117|MessageID: AMOUNT_SEL|0
516.148495491217|MessageID: WDR_INIT_START|0
520.464298357521|MessageID: WDR_STOP|0
522.726686512618|MessageID: CARD_REMOVED|0
523.626686512618|MessageID: CARD_INSERT, Value: 4319401234564106|0
523.626686512618|MessageID: ESD_SENSOR, Value: 994|0
523.926686512618|MessageID: PIN_INIT_START|0
526.624510612988|MessageID: PIN_STOP|0
529.002838729282|MessageID: AMOUNT_SEL|0
530.733211458657|MessageID: WDR_INIT_START|0
534.584110085019|MessageID: WDR_STOP|0
538.85268808561|MessageID: CARD_REMOVED|0
539.75268808561|MessageID: CARD_INSERT, Value: 4319401234561029|0
539.75268808561|MessageID: ESD_SENSOR, Value: 999|0
540.05268808561|MessageID: PIN_INIT_START|0
544.546176943348|MessageID: PIN_STOP|0
546.315139988057|MessageID: AMOUNT_SEL|0
547.261224528301|MessageID: WDR_INIT_START|0
552.113701578932|MessageID: WDR_STOP|0
554.33726343735|MessageID: CARD_REMOVED|0
555.23726343735|MessageID: CARD_INSERT, Value: 4319401234561029|0
555.23726343735|MessageID: ESD_SENSOR, Value: 1000|0
555.53726343735|MessageID: PIN_INIT_START|0
560.168647936204|MessageID: PIN_STOP|0
560.262856724397|MessageID: AMOUNT_SEL|0
561.430810586066|MessageID: WDR_INIT_START|0
567.986712012501|MessageID: WDR_STOP|0
569.482484654679|MessageID: CARD_REMOVED|0
570.382484654679|MessageID: CARD_INSERT, Value: 4319401234564106|0
570.382484654679|MessageID: ESD_SENSOR, Value: 1004|0
570.682484654679|MessageID: PIN_INIT_START|0
574.900325505564|MessageID: PIN_STOP|0
577.06150979557|MessageID: AMOUNT_SEL|0
578.494948346819|MessageID: WDR_INIT_START|0
582.835101576187|MessageID: WDR_STOP|0
584.395329372188|MessageID: CARD_REMOVED|0
585.295329372188|MessageID: CARD_INSERT, Value: 4319401234564106|0
585.295329372188|MessageID: ESD_SENSOR, Value: 1005|0
585.595329372188|MessageID: PIN_INIT_START|0
588.594020203843|MessageID: PIN_STOP|0
589.154063858229|MessageID: AMOUNT_SEL|0
591.135228416261|MessageID: WDR_INIT_START|0
594.224549448192|MessageID: WDR_STOP|0
596.466578750433|MessageID: CARD_REMOVED|0
597.366578750433|MessageID: CARD_INSERT, Value: 4319401234561029|0
597.366578750433|MessageID: ESD_SENSOR, Value: 999|0
597.666578750433|MessageID: PIN_INIT_START|0
602.893306378611|MessageID: PIN_STOP|0
603.624750706151|MessageID: AMOUNT_SEL|0
605.328519212783|MessageID: WDR_INIT_START|0
607.071580715348|MessageID: WDR_STOP|0
607.621979561332|MessageID: CARD_REMOVED|0
608.521979561332|MessageID: CARD_INSERT, Value: 4319401234561029|0
608.521979561332|MessageID: ESD_SENSOR, Value: 1003|0
608.821979561332|MessageID: PIN_INIT_START|0
615.275132068507|MessageID: PIN_STOP|0
617.242218918682|MessageID: AMOUNT_SEL|0
618.631825246377|MessageID: WDR_INIT_START|0
620.005004352084|MessageID: WDR_STOP|0
623.986917670588|MessageID: CARD_REMOVED|0
624.886917670588|MessageID: CARD_INSERT, Value: 4319401234564106|0
624.886917670588|MessageID: ESD_SENSOR, Value: 1004|0
625.186917670588|MessageID: PIN_INIT_START|0
631.483461848428|MessageID: PIN_STOP|0
631.590721563375|MessageID: AMOUNT_SEL|0
634.170149537624|MessageID: WDR_INIT_START|0
637.836076009634|MessageID: WDR_STOP|0
639.227922692852|MessageID: CARD_REMOVED|0
640.127922692852|MessageID: CARD_INSERT, Value: 4319401234564106|0
640.127922692852|MessageID: ESD_SENSOR, Value: 1001|0
640.427922692852|MessageID: PIN_INIT_START|0
643.906050923579|MessageID: PIN_STOP|0
646.190520167677|MessageID: AMOUNT_SEL|0
648.131921014816|MessageID: WDR_INIT_START|0
651.486796324618|MessageID: WDR_STOP|0
653.186345468639|MessageID: CARD_REMOVED|0
654.086345468639|MessageID: CARD_INSERT, Value: 4319401234561029|0
654.086345468639|MessageID: ESD_SENSOR, Value: 995|0
654.386345468639|MessageID: PIN_INIT_START|0
658.37839808726|MessageID: PIN_STOP|0
658.946937526082|MessageID: AMOUNT_SEL|0
660.61957670967|MessageID: WDR_INIT_START|0
662.127622412666|MessageID: WDR_STOP|0
663.044986026343|MessageID: CARD_REMOVED|0
663.944986026343|MessageID: CARD_INSERT, Value: 4319401234561029|0
663.944986026343|MessageID: ESD_SENSOR, Value: 995|0
664.244986026343|MessageID: PIN_INIT_START|0
670.025770022002|MessageID: PIN_STOP|0
670.905401378399|MessageID: AMOUNT_SEL|0
672.340644477965|MessageID: WDR_INIT_START|0
675.276430021277|MessageID: WDR_STOP|0
676.246484993224|MessageID: CARD_REMOVED|0
677.146484993224|MessageID: CARD_INSERT, Value: 4319401234564106|0
677.146484993224|MessageID: ESD_SENSOR, Value: 992|0
677.446484993224|MessageID: PIN_INIT_START|0
681.138928131465|MessageID: PIN_STOP|0
683.317454836319|MessageID: AMOUNT_SEL|0
684.554546454951|MessageID: WDR_INIT_START|0
688.51363395673|MessageID: WDR_STOP|0
690.815574734902|MessageID: CARD_REMOVED|0
691.715574734902|MessageID: CARD_INSERT, Value: 4319401234561029|0
691.715574734902|MessageID: ESD_SENSOR, Value: 994|0
692.015574734902|MessageID: PIN_INIT_START|0
695.813772179592|MessageID: PIN_STOP|0
695.855679570518|MessageID: AMOUNT_SEL|0
697.558347089307|MessageID: WDR_INIT_START|0
698.837293692386|MessageID: WDR_STOP|0
702.457979137882|MessageID: CARD_REMOVED|0
703.357979137882|MessageID: CARD_INSERT, Value: 4319401234564106|0
703.357979137882|MessageID: ESD_SENSOR, Value: 1005|0
703.657979137882|MessageID: PIN_INIT_START|0
706.910010172192|MessageID: PIN_STOP|0
711.03468723161|MessageID: AMOUNT_SEL|0
712.823743885165|MessageID: WDR_INIT_START|0
715.880713926279|MessageID: WDR_STOP|0
717.845721444274|MessageID: CARD_REMOVED|0
718.745721444274|MessageID: CARD_INSERT, Value: 4319401234561029|0
718.745721444274|MessageID: ESD_SENSOR, Value: 992|0
719.045721444274|MessageID: PIN_INIT_START|0
723.195268101398|MessageID: PIN_STOP|0
723.207072473584|MessageID: AMOUNT_SEL|0
724.778490053332|MessageID: WDR_INIT_START|0
727.098516652969|MessageID: WDR_STOP|0
732.12330128915|MessageID: CARD_REMOVED|0
733.02330128915|MessageID: CARD_INSERT, Value: 4319401234561029|0
733.02330128915|MessageID: ESD_SENSOR, Value: 1000|0
733.32330128915|MessageID: PIN_INIT_START|0
741.157489253033|MessageID: PIN_STOP|0
742.440475567654|MessageID: AMOUNT_SEL|0
744.457961047475|MessageID: WDR_INIT_START|3
746.904486762058|MessageID: WDR_STOP|0
750.357105215975|MessageID: CARD_REMOVED|0
751.257105215975|MessageID: CARD_INSERT, Value: 4319401234561029|0
751.257105215975|MessageID: ESD_SENSOR, Value: 1000|0
751.557105215975|MessageID: PIN_INIT_START|0
756.294129230661|MessageID: PIN_STOP|0
757.067507020476|MessageID: AMOUNT_SEL|0
758.476834119284|MessageID: WDR_INIT_START|0
760.369212942341|MessageID: WDR_STOP|0
761.349324305938|MessageID: CARD_REMOVED|0
762.249324305938|MessageID: CARD_INSERT, Value: 4319401234564106|0
762.249324305938|MessageID: ESD_SENSOR, Value: 1004|0
762.549324305937|MessageID: PIN_INIT_START|0
767.361181289012|MessageID: PIN_STOP|0
767.451727415271|MessageID: AMOUNT_SEL|0
768.852214384736|MessageID: WDR_INIT_START|0
771.419778788073|MessageID: WDR_STOP|0
775.78271211287|MessageID: CARD_REMOVED|0
776.68271211287|MessageID: CARD_INSERT, Value: 4319401234561029|0
776.68271211287|MessageID: ESD_SENSOR, Value: 1000|0
776.98271211287|MessageID: PIN_INIT_START|0
783.041672367152|MessageID: PIN_STOP|0
784.037481061532|MessageID: AMOUNT_SEL|0
785.749056699362|MessageID: WDR_INIT_START|0
786.330276727885|MessageID: WDR_STOP|0
786.885679335268|MessageID: CARD_REMOVED|0
787.785679335268|MessageID: CARD_INSERT, Value: 4319401234564106|0
787.785679335268|MessageID: ESD_SENSOR, Value: 1007|0
788.085679335268|MessageID: PIN_INIT_START|0
792.57074063984|MessageID: PIN_STOP|0
793.1328296919|MessageID: AMOUNT_SEL|0
794.36342887535|MessageID: WDR_INIT_START|0
797.07181252033|MessageID: WDR_STOP|0
800.133358881126|MessageID: CARD_REMOVED|0
801.033358881126|MessageID: CARD_INSERT, Value: 4319401234564106|0
801.033358881126|MessageID: ESD_SENSOR, Value: 1002|0
801.333358881125|MessageID: PIN_INIT_START|0
805.463585741664|MessageID: PIN_STOP|0
805.694472485899|MessageID: AMOUNT_SEL|0
807.099053948133|MessageID: WDR_INIT_START|0
808.342537989639|MessageID: WDR_STOP|0
810.104571968744|MessageID: CARD_REMOVED|0
811.004571968744|MessageID: CARD_INSERT, Value: 4319401234561029|0
811.004571968744|MessageID: ESD_SENSOR, Value: 1000|0
811.304571968744|MessageID: PIN_INIT_START|0
816.107891582488|MessageID: PIN_STOP|0
817.56197746777|MessageID: AMOUNT_SEL|0
819.119233307411|MessageID: WDR_INIT_START|0
821.795365761248|MessageID: WDR_STOP|0
824.209466250973|MessageID: CARD_REMOVED|0
825.109466250973|MessageID: CARD_INSERT, Value: 4319401234561029|0
825.109466250973|MessageID: ESD_SENSOR, Value: 998|0
825.409466250973|MessageID: PIN_INIT_START|0
829.729371638822|MessageID: PIN_STOP|0
830.120668663768|MessageID: AMOUNT_SEL|0
831.756026235042|MessageID: WDR_INIT_START|0
834.500738328709|MessageID: WDR_STOP|0
835.574377900977|MessageID: CARD_REMOVED|0
836.474377900977|MessageID: CARD_INSERT, Value: 4319401234561029|0
836.474377900977|MessageID: ESD_SENSOR, Value: 993|0
836.774377900977|MessageID: PIN_INIT_START|0
842.733482046252|MessageID: PIN_STOP|0
844.380675190306|MessageID: AMOUNT_SEL|0
845.99469017436|MessageID: WDR_INIT_START|0
848.413681764675|MessageID: WDR_STOP|0
849.200137379908|MessageID: CARD_REMOVED|0
850.100137379908|MessageID: CARD_INSERT, Value: 4319401234561029|0
850.100137379908|MessageID: ESD_SENSOR, Value: 1001|0
850.400137379908|MessageID: PIN_INIT_START|0
855.825358424219|MessageID: PIN_STOP|0
855.851014252306|MessageID: AMOUNT_SEL|0
857.739409064156|MessageID: WDR_INIT_START|0
862.506955925316|MessageID: WDR_STOP|0
864.355135926944|MessageID: CARD_REMOVED|0
865.255135926944|MessageID: CARD_INSERT, Value: 4319401234564106|0
865.255135926944|MessageID: ESD_SENSOR, Value: 1002|0
865.555135926944|MessageID: PIN_INIT_START|0
869.176667023832|MessageID: PIN_STOP|0
869.63896794231|MessageID: AMOUNT_SEL|0
871.338891823289|MessageID: WDR_INIT_START|0
873.644050990429|MessageID: WDR_STOP|0
875.180506269091|MessageID: CARD_REMOVED|0
876.080506269091|MessageID: CARD_INSERT, Value: 4319401234564106|0
876.080506269091|MessageID: ESD_SENSOR, Value: 996|0
876.380506269091|MessageID: PIN_INIT_START|0
880.17715919874|MessageID: PIN_STOP|0
880.486842526472|MessageID: AMOUNT_SEL|0
882.025814274265|MessageID: WDR_INIT_START|0
884.999421349999|MessageID: WDR_STOP|0
887.453537561748|MessageID: CARD_REMOVED|0
888.353537561748|MessageID: CARD_INSERT, Value: 4319401234564106|0
888.353537561748|MessageID: ESD_SENSOR, Value: 999|0
888.653537561748|MessageID: PIN_INIT_START|0
893.51097084071|MessageID: PIN_STOP|0
895.055853979483|MessageID: AMOUNT_SEL|0
896.296118400073|MessageID: WDR_INIT_START|0
897.924159458559|MessageID: WDR_STOP|0
899.086287360945|MessageID: CARD_REMOVED|0
899.986287360945|MessageID: CARD_INSERT, Value: 4319401234561029|0
899.986287360945|MessageID: ESD_SENSOR, Value: 994|0
900.286287360945|MessageID: PIN_INIT_START|0
904.899629606127|MessageID: PIN_STOP|0
905.79664499228|MessageID: AMOUNT_SEL|0
907.109124969025|MessageID: WDR_INIT_START|0
911.244123745398|MessageID: WDR_STOP|0
